row;Country;Name;UNLocode;Latitude;Longitude;H3_hex_8;H3_int_index_8;H3_ring;H3_res;type
220;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b029fffff;613028357308678143;-1;8;green
221;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b063fffff;613028357369495551;-1;8;green
222;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b067fffff;613028357373689855;-1;8;green
223;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b02dfffff;613028357312872447;-1;8;green
224;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b025fffff;613028357304483839;-1;8;green
225;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b155fffff;613028357623250943;-1;8;green
226;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b10bfffff;613028357545656319;-1;8;green
227;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b11dfffff;613028357564530687;-1;8;green
228;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b157fffff;613028357625348095;-1;8;green
229;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b153fffff;613028357621153791;-1;8;green
230;ITA;Chioggia;ITCHI;45.224492;12.278226;881ea0b15bfffff;613028357629542399;-1;8;green
231;ITA;Ciro Marina;ITMRM;39.37072;17.135114;883f2406d3fffff;613600332777259007;-1;8;green
232;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a83dfffff;613026568475770879;-1;8;green
233;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a80dfffff;613026568425439231;-1;8;green
234;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a845fffff;613026568484159487;-1;8;green
235;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a86bfffff;613026568524005375;-1;8;green
236;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a869fffff;613026568521908223;-1;8;green
237;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a861fffff;613026568513519615;-1;8;green
238;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a863fffff;613026568515616767;-1;8;green
239;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a829fffff;613026568454799359;-1;8;green
240;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a805fffff;613026568417050623;-1;8;green
241;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a807fffff;613026568419147775;-1;8;green
242;ITA;Civitavecchia;ITCVV;42.097224;11.780849;881e86a82bfffff;613026568456896511;-1;8;green
243;ITA;Corigliano Calabro;ITCGC;39.663131;16.524804;883f249989fffff;613600372159676415;-1;8;green
244;ITA;Crotone;ITCRV;39.08615;17.130919;883f24769dfffff;613600362785406975;-1;8;green
245;ITA;Crotone;ITCRV;39.08615;17.130919;883f2439adfffff;613600346427621375;-1;8;green
246;ITA;Crotone;ITCRV;39.08615;17.130919;883f2439a7fffff;613600346421329919;-1;8;green
247;ITA;Crotone;ITCRV;39.08615;17.130919;883f2439a5fffff;613600346419232767;-1;8;green
248;ITA;Crotone;ITCRV;39.08615;17.130919;883f2439a1fffff;613600346415038463;-1;8;green
249;ITA;Crotone;ITCRV;39.08615;17.130919;883f2439abfffff;613600346425524223;-1;8;green
250;ITA;Crotone;ITCRV;39.08615;17.130919;883f243985fffff;613600346385678335;-1;8;green
251;ITA;Crotone;ITCRV;39.08615;17.130919;883f2439a9fffff;613600346423427071;-1;8;green
252;ITA;Crotone;ITCRV;39.08615;17.130919;883f2439e7fffff;613600346488438783;-1;8;green
253;ITA;Crotone;ITCRV;39.08615;17.130919;883f2476dbfffff;613600362850418687;-1;8;green
254;ITA;Crotone;ITCRV;39.08615;17.130919;883f2476d1fffff;613600362839932927;-1;8;green
255;ITA;Crotone;ITCRV;39.08615;17.130919;883f2476d5fffff;613600362844127231;-1;8;green
256;ITA;Crotone;ITCRV;39.08615;17.130919;883f2476d7fffff;613600362846224383;-1;8;green
257;ITA;Falconara Marittima;ITFAL;43.639201;13.385126;881e859241fffff;613026493854908415;-1;8;green
258;ITA;Falconara Marittima;ITFAL;43.639201;13.385126;881e859245fffff;613026493859102719;-1;8;green
259;ITA;Favignana;ITFAV;37.931459;12.325533;88386d21d5fffff;613482211246604287;-1;8;green
260;ITA;Favignana;ITFAV;37.931459;12.325533;88386d21d7fffff;613482211248701439;-1;8;green
261;ITA;Favignana;ITFAV;37.931459;12.325533;88386d218bfffff;613482211169009663;-1;8;green
